movie_id|genre
10025|Romance
10027|Action
10027|Crime
10028|Romance
10028|Music
10028|Family
10029|Comedy
10029|Crime
10029|Thriller
10030|Comedy
10030|Drama
10030|Romance
10032|Comedy
10033|Comedy
10033|Romance
10045|Action
10045|Thriller
10045|Science
10045|Fiction
10047|Adventure
10047|Drama
10047|Action
10047|History
10047|War
10048|Action
10052|Drama
10053|Horror
10053|Thriller
10054|Action
10054|Comedy
10054|Family
10054|Adventure
10057|Action
10057|Adventure
10057|Comedy
10060|Drama
10061|Action
10061|Adventure
10061|Science
10061|Fiction
10061|Thriller
10063|Thriller
10063|Horror
10063|Comedy
10065|Horror
10065|Thriller
10065|Drama
10066|Horror
10067|Comedy
10067|Family
10068|Drama
10068|Romance
10069|Horror
10069|Thriller
10070|Action
10070|Comedy
10070|Horror
10072|Horror
10072|Thriller
10073|Comedy
10074|Action
10074|Comedy
10077|Thriller
10077|Science
10077|Fiction
10077|Adventure
10077|Action
10078|Comedy
10083|Action
10083|Drama
10083|Thriller
10090|Action
10090|Adventure
10090|Comedy
10090|Crime
10092|Horror
10092|Thriller
10093|Drama
10093|Horror
10093|Thriller
10096|Comedy
10096|Fantasy
10096|Romance
10098|Comedy
10098|Drama
10103|Comedy
10103|Drama
10112|Animation
10112|Comedy
10112|Family
10112|Adventure
10117|Action
10117|Adventure
10117|Comedy
10117|Crime
10117|Drama
10118|Comedy
10122|Family
10122|Science
10122|Fiction
10122|Adventure
10126|Action
10126|Crime
10126|Drama
10127|Comedy
10127|Horror
10127|Science
10127|Fiction
10127|Thriller
10131|Horror
10131|Thriller
10132|Drama
10134|Action
10134|Science
10134|Fiction
10135|Action
10135|Thriller
10136|Action
10136|Adventure
10136|Comedy
10137|Animation
10137|Fantasy
10137|Family
10137|Comedy
10138|Adventure
10138|Action
10138|Science
10138|Fiction
10139|History
10139|Drama
10140|Adventure
10140|Family
10140|Fantasy
10141|Crime
10141|Comedy
10142|Drama
10142|History
10142|War
10144|Animation
10144|Family
10145|Crime
10145|Drama
10145|Horror
10145|Mystery
10145|Science
10145|Fiction
10145|Thriller
10147|Drama
10147|Comedy
10147|Crime
10149|Comedy
10149|Drama
10150|Fantasy
10150|Animation
10150|Family
10152|Comedy
10153|Science
10153|Fiction
10155|Thriller
10156|Comedy
10157|Comedy
10157|Crime
10158|Comedy
10158|Drama
10159|Adventure
10159|Action
10159|Comedy
10159|Thriller
10160|Horror
10160|Thriller
10161|Drama
10163|Horror
10163|Thriller
10163|Science
10163|Fiction
10164|Comedy
10164|Drama
10166|Adventure
10166|Fantasy
10166|Horror
10173|Action
10173|Thriller
10174|Documentary
10174|Music
10178|Drama
10178|War
10184|Comedy
10184|Romance
10184|Drama
10185|Mystery
10185|Drama
10185|Crime
10185|Thriller
10185|Horror
10186|Comedy
10186|Music
10187|Drama
10187|Comedy
10188|Adventure
10188|Comedy
10188|Drama
10188|Family
10189|Action
10189|Comedy
10190|Drama
10191|Fantasy
10191|Adventure
10191|Animation
10191|Family
10192|Comedy
10192|Adventure
10192|Fantasy
10192|Animation
10192|Family
10193|Animation
10193|Family
10193|Comedy
10195|Adventure
10195|Fantasy
10195|Action
10196|Action
10196|Adventure
10196|Family
10196|Fantasy
10197|Drama
10197|Music
10197|Romance
10198|Romance
10198|Family
10198|Animation
10198|Music
10199|Adventure
10199|Animation
10199|Family
10200|Drama
10200|Science
10200|Fiction
10200|Thriller
10201|Comedy
10201|Romance
10202|Fantasy
10202|Comedy
10202|Family
10202|Romance
10204|Action
10204|Adventure
10204|Comedy
10206|Action
10206|Comedy
10206|Horror
10207|Romance
10207|Drama
10208|Fantasy
10208|Comedy
10208|Science
10208|Fiction
10208|Family
10215|Comedy
10215|Drama
10215|Fantasy
10215|Romance
10216|Science
10216|Fiction
10216|Action
10216|Horror
10217|Drama
10218|Comedy
10218|Romance
10220|Drama
10220|Crime
10222|Action
10222|Thriller
10225|Horror
10225|Mystery
10225|Thriller
10228|Animation
10229|Drama
10229|Romance
10236|Drama
10236|Romance
10246|Comedy
10249|Action
10249|Adventure
10249|Science
10249|Fiction
10249|Family
10253|Fantasy
10253|Drama
10253|Horror
10253|Action
10253|Thriller
10253|Science
10253|Fiction
10263|Fantasy
10263|Horror
10263|Thriller
10264|Drama
10264|History
10269|Music
10269|Drama
10269|Romance
10275|Action
10276|Comedy
10281|Horror
10281|Thriller
10283|Horror
10283|Thriller
10285|Fantasy
10285|Horror
10285|Thriller
10288|Romance
10288|Comedy
10288|Drama
10288|Horror
10294|Horror
10294|Thriller
10303|Action
10303|Adventure
10303|Comedy
10303|Romance
10306|Horror
10306|Thriller
10307|Horror
10312|Comedy
10312|Drama
10313|Comedy
10313|War
10314|Comedy
10314|Romance
10315|Adventure
10315|Animation
10315|Comedy
10315|Family
10316|Drama
10317|Drama
10317|Comedy
10320|Drama
10320|Horror
10320|Thriller
10322|Comedy
10322|Drama
10323|Adventure
10323|Fantasy
10323|Family
10326|Adventure
10326|Fantasy
10326|Drama
10326|Science
10326|Fiction
10326|Romance
10327|Comedy
10328|Comedy
10328|Drama
10328|Science
10328|Fiction
10329|Action
10329|Adventure
10329|Drama
10329|Mystery
10329|Science
10329|Fiction
10329|Thriller
10330|Comedy
10330|Family
10330|Fantasy
10331|Horror
10333|Drama
10333|Romance
10336|Action
10336|Adventure
10336|Fantasy
10336|Horror
10336|Science
10336|Fiction
10336|Thriller
10337|Drama
10337|Crime
10338|Action
10338|Adventure
10338|Comedy
10339|Adventure
10339|Drama
10340|Family
10340|Animation
10342|Comedy
10342|Thriller
10344|Horror
10344|Science
10344|Fiction
10344|Thriller
10345|Action
10345|Comedy
10345|Crime
10349|Mystery
10349|Horror
10351|Horror
10358|Comedy
10360|Drama
10360|History
10362|Drama
10362|Romance
10364|War
10364|Comedy
10364|Drama
10366|Action
10366|Science
10366|Fiction
10368|Comedy
10368|Drama
10368|War
10371|Comedy
10375|Action
10375|Thriller
10377|Comedy
10377|Drama
10379|Comedy
10379|Fantasy
10379|Family
10380|Adventure
10380|Animation
10380|Family
10384|Horror
10384|Science
10384|Fiction
10384|Thriller
10385|Comedy
10385|Drama
10386|Adventure
10386|Animation
10386|Family
10386|Fantasy
10386|Science
10386|Fiction
10388|Drama
10388|Action
10388|Thriller
10388|Crime
10388|Mystery
10397|Drama
10398|Drama
10398|Mystery
10398|Thriller
10398|Crime
10400|Drama
10402|Comedy
10403|Comedy
10403|Drama
10406|Comedy
10406|Family
10409|Comedy
10409|Drama
10409|Romance
10411|Comedy
10414|Comedy
10414|Family
10419|Music
10419|Drama
10423|Drama
10424|Crime
10424|Drama
10424|Mystery
10425|Drama
10425|Action
10425|Thriller
10425|Crime
10426|Comedy
10427|Crime
10427|Drama
10427|Thriller
10428|Action
10428|Crime
10428|Thriller
10428|Drama
10431|Action
10431|Thriller
10431|Crime
10433|Comedy
10433|Crime
10433|Romance
10433|Drama
10434|Drama
10434|Fantasy
10434|Science
10434|Fiction
10436|Drama
10436|Romance
10437|Comedy
10437|Family
10437|Fantasy
10437|Drama
10438|Family
10438|Comedy
10439|Comedy
10439|Family
10439|Fantasy
10440|Comedy
10440|Mystery
10442|Comedy
10442|Crime
10442|Romance
10448|Adventure
10449|Drama
10449|Romance
10451|Comedy
10451|Drama
10451|Romance
10461|Action
10461|Drama
10461|Thriller
10461|Crime
10466|Comedy
10466|Romance
10471|Comedy
10476|Drama
10477|Action
10478|Comedy
10478|Drama
10478|Romance
10479|Action
10479|Adventure
10479|Drama
10479|History
10479|War
10481|Comedy
10481|Family
10483|Action
10483|Thriller
10483|Science
10483|Fiction
10485|Comedy
10485|Family
10485|Fantasy
10488|Adventure
10488|Comedy
10488|Family
10488|Fantasy
10489|Horror
10489|Thriller
10490|Comedy
10491|Mystery
10491|Drama
10491|Thriller
10491|Romance
10491|War
10493|Crime
10493|Thriller
10493|Horror
10493|Drama
10495|Family
10495|Adventure
10496|Horror
10496|Thriller
10497|Thriller
10497|Drama
10497|Romance
10501|Adventure
10501|Animation
10501|Comedy
10501|Family
10502|Drama
10503|Drama
10503|Comedy
10510|Fantasy
10510|Drama
10510|Family
10514|Science
10514|Fiction
10514|Thriller
10518|Thriller
10520|Comedy
10521|Comedy
10523|Drama
10523|History
10527|Family
10527|Animation
10528|Action
10528|Adventure
10528|Crime
10528|Mystery
10529|Fantasy
10529|Action
10529|Science
10529|Fiction
10530|Adventure
10530|Animation
10530|Drama
10530|Family
10533|Drama
10533|History
10533|Romance
10534|Action
10534|Drama
10537|Drama
10537|Music
10538|Action
10538|Adventure
10538|Thriller
10539|Adventure
10539|Animation
10539|Family
10540|Science
10540|Fiction
10544|Action
10544|Adventure
10544|Drama
10544|History
10545|Drama
10545|Animation
10545|Family
10546|Action
10546|Fantasy
10546|Thriller
10547|Action
10547|Mystery
10547|Science
10547|Fiction
10547|Thriller
10548|Documentary
10550|Action
10550|Adventure
10550|Thriller
10551|Action
10551|Comedy
10551|Crime
10551|Drama
10551|Thriller
10553|Comedy
10553|Action
10553|Adventure
10555|Animation
10555|Action
10555|Comedy
10555|Family
10557|Comedy
10559|Crime
10559|Drama
10559|Science
10559|Fiction
10559|Thriller
10560|Drama
10560|Music
10562|Mystery
10562|Thriller
10564|Comedy
10564|Drama
10564|Romance
10567|Animation
10567|Family
10571|Comedy
10571|Drama
10571|Romance
10576|Horror
10576|Mystery
10576|Thriller
10577|Thriller
10577|Horror
10585|Horror
10585|Thriller
10586|Adventure
10587|Comedy
10587|Crime
10589|Action
10589|Comedy
10589|Crime
10589|Drama
10590|Action
10590|History
10590|War
10591|Comedy
10592|Drama
10592|War
10599|Comedy
10599|Family
10599|Fantasy
10601|Adventure
10601|Fantasy
10601|Family
10611|Comedy
10611|Drama
10617|Action
10617|Drama
10618|Action
10618|Comedy
10619|Action
10622|Crime
10622|Action
10622|Comedy
10623|Action
10623|Crime
10623|Drama
10625|Comedy
10627|Drama
10629|Drama
10629|Crime
10629|Thriller
10632|Drama
10632|Action
10632|Thriller
10632|Crime
10633|Crime
10633|Drama
10633|Mystery
10633|Thriller
10634|Comedy
10637|Drama
10643|Adventure
10643|Horror
10643|Action
10643|Science
10643|Fiction
10644|Comedy
10644|Romance
10646|Comedy
10646|Romance
10647|Drama
10647|Romance
10648|Action
10648|Crime
10648|Thriller
10649|Action
10649|Crime
10649|Thriller
10650|Action
10650|Crime
10650|Thriller
10652|War
10652|Action
10652|Drama
10656|Action
10656|Thriller
10658|Comedy
10658|Fantasy
10658|Science
10658|Fiction
10661|Comedy
10661|Action
10663|Comedy
10664|Thriller
10664|Horror
10665|Thriller
10665|Horror
10665|Mystery
10669|Drama
10669|Adventure
10669|Thriller
10671|Action
10671|Drama
10671|Thriller
10673|Crime
10673|Drama
10674|Animation
10674|Family
10674|Adventure
10675|Crime
10675|Drama
10675|Mystery
10675|Thriller
10676|Horror
10676|Mystery
10676|Science
10676|Fiction
10677|Drama
10677|Romance
10678|Comedy
10679|Action
10679|Comedy
10679|Science
10679|Fiction
10680|Action
10680|Comedy
10680|Drama
10680|Family
10681|Animation
10681|Family
10683|Comedy
10683|Drama
10684|Drama
10684|Thriller
10684|Mystery
10684|War
10688|Drama
10690|Comedy
10690|Science
10690|Fiction
10690|Thriller
10690|Adventure
10691|Drama
10691|Romance
10693|Animation
10693|Music
10693|Family
10693|Adventure
10693|Fantasy
10694|Comedy
10694|Thriller
10694|Action
10694|Crime
10696|Drama
10696|Romance
10707|Comedy
10707|Drama
10708|Comedy
10708|Family
10711|Action
10711|Crime
10711|Drama
10711|Thriller
10712|Drama
10712|Romance
10715|Animation
10715|Comedy
10715|Family
10718|Action
10719|Comedy
10719|Family
10719|Fantasy
10720|Action
10720|Comedy
10720|Romance
10720|Thriller
10722|Comedy
10722|Horror
10723|Action
10723|Adventure
10723|Comedy
10723|Thriller
10724|Science
10724|Fiction
10724|Action
10724|Adventure
10724|Thriller
10725|Drama
10725|Horror
10725|Thriller
10730|Adventure
10730|Drama
10731|Drama
10731|Thriller
10731|Crime
10731|Mystery
10733|Western
10733|History
10733|War
10734|Crime
10734|Drama
10742|Drama
10742|Mystery
10742|Thriller
10747|Drama
10747|Western
10750|Action
10750|Adventure
10750|Thriller
10756|Thriller
10756|Fantasy
10756|Comedy
10756|Family
10756|Mystery
10758|Comedy
10760|Comedy
10761|Comedy
10761|Romance
10762|Action
10762|Adventure
10762|Comedy
10762|Thriller
10764|Adventure
10764|Action
10764|Thriller
10764|Crime
10766|Action
10766|Drama
10766|Horror
10766|Thriller
10768|Drama
10768|Horror
10768|Thriller
10772|Action
10772|Western
10774|Drama
10775|Drama
10775|Action
10775|Thriller
10775|Crime
10775|Mystery
10776|Horror
10776|Comedy
10776|Music
10779|Horror
10779|Comedy
10780|Comedy
10780|Romance
10782|Action
10782|Drama
10782|Mystery
10782|Thriller
10782|Crime
10799|Action
10802|Drama
10803|Adventure
10803|Action
10803|Romance
10803|Science
10803|Fiction
10805|Drama
10805|Action
10805|Music
10805|Romance
10808|Comedy
10808|Family
10808|Romance
10808|Fantasy
10823|Drama
10823|Fantasy
10823|Horror
10823|Thriller
10824|Horror
10830|Comedy
10830|Family
10830|Fantasy
10843|Comedy
10843|Thriller
10843|Drama
10849|Fantasy
10849|Comedy
10849|Romance
10857|Animation
10857|Comedy
10857|Drama
10857|War
10858|History
10858|Drama
10860|Comedy
10860|Drama
10860|Romance
10861|Action
10861|Adventure
10861|Thriller
10862|Drama
10862|Romance
10863|Action
10863|Drama
10863|Romance
10863|Thriller
10865|Animation
10865|Family
10865|Adventure
10865|Science
10865|Fiction
10866|Mystery
10866|Thriller
10866|Drama
10871|Action
10871|Adventure
10871|Mystery
10871|Thriller
10872|Comedy
10873|Drama
10873|Horror
10874|Action
10874|Comedy
10874|Music
10874|Family
10874|Adventure
10876|Drama
10877|Action
10877|Crime
10877|Thriller
10878|Comedy
10878|Crime
10878|Romance
10879|Action
10879|Comedy
10879|Romance
10881|Action
10881|Science
10881|Fiction
10882|Fantasy
10882|Animation
10882|Romance
10882|Family
10889|Drama
10889|Action
10889|Thriller
10889|Crime
10890|Action
10890|Comedy
10894|Drama
10894|Horror
10894|Thriller
10894|Romance
10895|Animation
10895|Family
10897|Romance
10897|Comedy
10897|Family
10900|Horror
10900|Thriller
10900|Mystery
10906|Horror
10907|Action
10907|Romance
10909|Thriller
10909|Crime
10911|Action
10911|Adventure
10911|Drama
10911|War
10923|Action
10925|Comedy
10925|Horror
10935|Action
10935|Drama
10935|History
10935|Western
10937|Comedy
10937|Drama
10937|Romance
10938|Comedy
10938|Drama
10938|Romance
10944|Mystery
10944|Thriller
10946|Documentary
10948|Adventure
10948|Animation
10948|Drama
10948|Family
10950|Drama
10952|Thriller
10952|Crime
10952|Drama
10956|Mystery
10956|Adventure
10956|Comedy
10956|Romance
10956|Drama
10957|Animation
10961|Comedy
10961|Horror
10961|Thriller
10972|Horror
10972|Mystery
10973|Adventure
10973|Horror
10973|Science
10973|Fiction
10982|Animation
10982|Comedy
10982|Family
10987|Horror
10987|Thriller
10991|Adventure
10991|Fantasy
10991|Animation
10991|Action
10991|Family
10992|Comedy
10992|Family
10996|Family
10996|Adventure
10996|Animation
10996|Comedy
10998|Drama
10998|Romance
10998|Thriller
10999|Action
10999|Adventure
10999|Thriller
11000|Comedy
11001|Action
11001|Comedy
11001|Crime
11002|Adventure
11002|Drama
11002|Action
11002|Romance
11003|Romance
11003|Comedy
11005|Drama
11006|Action
11006|Adventure
11006|Comedy
11007|Comedy
11007|Drama
11007|Family
11009|Drama
11009|Music
11012|Drama
11012|Romance
11013|Comedy
11013|Drama
11013|Romance
11015|Horror
11015|Mystery
11015|Thriller
11017|Comedy
11022|Action
11022|Crime
11022|Drama
11022|Thriller
11023|Drama
11024|Mystery
11024|Fantasy
11024|Adventure
11024|Comedy
11026|Horror
11026|Mystery
11026|Thriller
11030|Comedy
11031|Comedy
11031|Music
11033|Mystery
11033|Thriller
11034|Drama
11034|Romance
11036|Romance
11036|Drama
11040|Adventure
11040|Western
11040|History
11042|Comedy
11042|Crime
11042|Drama
11045|Thriller
11045|Action
11045|Comedy
11045|Crime
11046|Adventure
11046|Drama
11046|Action
11046|History
11046|War
11051|Drama
11052|Adventure
11052|Fantasy
11052|Animation
11052|Action
11052|Comedy
11052|Thriller
11052|Science
11052|Fiction
11052|Family
11058|Drama
11058|Horror
11058|Science
11058|Fiction
11058|Thriller
11059|Horror
11059|Action
11059|Thriller
11060|Crime
11060|Drama
11064|Comedy
11065|Drama
11065|Romance
11065|Thriller
11066|Comedy
11066|Romance
11067|Comedy
11068|Comedy
11068|Drama
11068|Music
11068|Romance
11072|Comedy
11072|Western
11078|Action
11078|Comedy
11078|Crime
11078|Thriller
11081|Action
11081|Crime
11081|Mystery
11081|Thriller
11085|Adventure
11085|Drama
11085|History
11086|Drama
11086|Romance
11087|Thriller
11090|Action
11090|Comedy
11091|Comedy
11091|Drama
11091|Romance
11092|Drama
11092|Thriller
11092|Crime
11092|Mystery
11093|Drama
11096|Horror
11096|Mystery
11096|Thriller
11099|Drama
11099|Mystery
11099|Science
11099|Fiction
11099|Thriller
11113|Drama
11113|Family
11113|Music
11113|Romance
11120|Adventure
11120|Drama
11123|Action
11123|Drama
11123|Thriller
11128|Drama
11128|Action
11128|Thriller
11129|Comedy
11129|Drama
11130|Comedy
11130|Drama
11130|Family
11130|Romance
11132|Music
11132|Comedy
11132|Family
11132|Romance
11133|Horror
11133|Thriller
11134|Action
11134|Crime
11134|Thriller
11135|Adventure
11135|Animation
11135|Crime
11135|Family
11135|Fantasy
11141|Action
11141|Comedy
11141|Romance
11141|Thriller
11145|Drama
11145|Comedy
11145|Western
11145|Romance
11153|Comedy
11153|Adventure
11153|Romance
11158|Adventure
11158|Comedy
11158|Family
11158|Science
11158|Fiction
11159|Drama
11164|Action
11164|Comedy
11164|Drama
11164|Family
11165|History
11165|Action
11165|Drama
11165|Adventure
11165|War
11167|Horror
11167|Thriller
11169|Mystery
11169|Action
11169|Drama
11169|Thriller
11169|Crime
11170|Drama
11171|Drama
11172|Comedy
11172|Music
11172|Romance
11176|Adventure
11176|Comedy
11176|Family
11177|Drama
11185|Crime
11185|Comedy
11186|Drama
11186|Horror
11187|Horror
11194|Documentary
11194|Action
11194|Adventure
11199|Action
11199|Adventure
11199|Comedy
11202|Drama
11202|History
11202|War
11206|Horror
11206|Crime
11206|Thriller
11208|Drama
11208|Mystery
11208|Romance
11208|Thriller
11209|Action
11209|Adventure
11209|Drama
11209|History
11209|Western
11212|Action
11212|Adventure
11212|Comedy
11212|Family
11216|Drama
11216|Romance
11217|Comedy
11217|Horror
11219|Comedy
11219|Mystery
11219|Thriller
11221|Action
11221|Comedy
11224|Family
11224|Fantasy
11224|Animation
11224|Romance
11228|Action
11228|Adventure
11228|Thriller
11231|Adventure
11237|Adventure
11237|Action
11237|Horror
11237|Science
11237|Fiction
11237|Thriller
11240|Romance
11240|Drama
11240|Comedy
11247|Comedy
11249|Drama
11249|Horror
11249|Comedy
11252|Horror
11252|Mystery
11252|Thriller
11253|Adventure
11253|Fantasy
11253|Science
11253|Fiction
11257|Drama
11257|Romance
11258|Thriller
11259|Adventure
11259|Drama
11259|Romance
11259|Western
11260|Comedy
11260|Science
11260|Fiction
11260|Adventure
11260|Family
11281|Horror
11281|Thriller
11282|Comedy
11282|Adventure
11283|Fantasy
11283|Comedy
11283|Family
11284|Horror
11284|Thriller
11284|Comedy
11285|Comedy
11285|Drama
11285|Science
11285|Fiction
11286|Comedy
11287|Comedy
11287|Drama
11287|Family
11296|Drama
11296|History
11298|Drama
11298|Horror
11300|Action
11300|Comedy
11300|Drama
11300|Romance
11302|Comedy
11306|Drama
11306|Thriller
11309|Horror
11309|Science
11309|Fiction
11309|Thriller
11313|Drama
11313|Mystery
11314|Documentary
11314|Music
11319|Fantasy
11319|Family
11319|Animation
11319|Adventure
11321|Drama
11322|History
11322|Crime
11322|Drama
11323|Drama
11323|Comedy
11323|Crime
11324|Drama
11324|Thriller
11324|Mystery
11326|Drama
11326|Music
11327|Drama
11327|Crime
11329|Drama
11329|Thriller
11336|Thriller
11336|Horror
11336|Science
11336|Fiction
11337|Comedy
11337|Drama
11337|Romance
11338|Comedy
11338|Drama
11338|Thriller
11347|Comedy
11347|Horror
11351|Horror
11351|Thriller
11352|Fantasy
11352|Drama
11352|Romance
11355|Romance
11355|Comedy
11355|Drama
11356|Comedy
11357|Horror
11357|Thriller
11358|Adventure
11358|Drama
11358|Action
11358|Thriller
11360|Animation
11360|Family
11361|Horror
11361|Thriller
11362|Action
11362|Adventure
11362|Drama
11362|Thriller
11363|Comedy
11363|Romance
11370|Action
11370|Adventure
11370|Drama
11371|Action
11371|Crime
11371|Thriller
11375|Action
11375|Adventure
11375|Comedy
11375|Thriller
11377|Horror
11377|Mystery
11377|Thriller
11380|Action
11380|Horror
11380|Thriller
11381|Comedy
11384|Action
11384|Comedy
11384|Crime
11386|Romance
11386|Crime
11386|Drama
11386|Thriller
11393|Drama
11395|Fantasy
11395|Drama
11395|Comedy
11395|Family
11397|Comedy
11398|Crime
11398|Action
11398|Adventure
11400|Drama
11400|History
11400|Romance
11411|Action
11411|Adventure
11411|Science
11411|Fiction
11412|Crime
11412|Action
11412|Mystery
11412|Thriller
11416|Adventure
11416|Drama
11416|Action
11416|History
11418|Adventure
11418|Comedy
11418|Romance
11419|Comedy
11420|Documentary
11426|War
11426|Drama
11426|Romance
11428|Fantasy
11428|Thriller
11428|Horror
11431|Comedy
11431|Drama
11431|Romance
11439|Thriller
11439|Mystery
11442|Horror
11442|Thriller
11448|Comedy
11448|Romance
11449|Drama
11449|Horror
11449|Thriller
11451|Comedy
11451|Family
11451|Adventure
11451|Fantasy
11451|Romance
11452|Comedy
11452|Romance
11453|Comedy
11454|Crime
11454|Horror
11454|Thriller
11455|Comedy
11456|Mystery
11456|Thriller
11456|Crime
11459|Adventure
11459|Comedy
11459|Family
11460|Horror
11460|Thriller
11462|Mystery
11462|Thriller
11468|Drama
11468|Mystery
11468|Thriller
11470|Horror
11470|Science
11470|Fiction
11471|Action
11471|Crime
11471|Drama
11472|Comedy
11474|Action
11474|Adventure
11474|Crime
11474|Drama
11474|Thriller
11478|Crime
11478|Drama
11478|Thriller
11483|Adventure
11483|Comedy
11484|Adventure
11484|Action
11484|Science
11484|Fiction
11489|Drama
11490|Romance
11490|Drama
11497|Drama
11497|Animation
11497|Family
11497|Comedy
11497|Fantasy
11498|Thriller
11503|Horror
11503|Thriller
11507|Crime
11507|Mystery
11507|Horror
11507|Thriller
11510|Comedy
11510|Horror
11515|Drama
11516|Documentary
11517|Action
11517|Comedy
11517|Crime
11519|Action
11519|Comedy
11522|Comedy
11523|Comedy
11523|Romance
11524|Action
11524|Crime
11524|Drama
11524|Thriller
11525|Action
11525|Science
11525|Fiction
11527|Fantasy
11527|Adventure
11528|Comedy
11528|Family
11529|Comedy
11529|Romance
11532|Action
11532|Adventure
11532|Drama
11536|Drama
11536|Action
11536|Romance
11541|War
11541|Drama
11541|Romance
11542|Mystery
11542|Drama
11542|Fantasy
11542|Science
11542|Fiction
11542|Thriller
11542|Horror
11543|Comedy
11544|Animation
11544|Family
11545|Comedy
11545|Drama
11546|Comedy
11546|Crime
11547|Horror
11548|Comedy
11548|Family
11548|Fantasy
11548|Science
11548|Fiction
11551|Comedy
11551|Adventure
11551|Fantasy
11551|Science
11551|Fiction
11551|Action
11557|Drama
11557|Romance
11558|Comedy
11558|Crime
11558|Romance
11558|Thriller
11560|Drama
11560|Mystery
11560|Thriller
11560|Crime
11561|Science
11561|Fiction
11561|Comedy
11561|Romance
11562|Comedy
11562|Drama
11565|Comedy
11565|Crime
11566|Comedy
11568|Music
11568|Action
11568|Comedy
11568|Crime
11569|Horror
11569|Thriller
11569|War
11571|Adventure
11571|Fantasy
11571|Family
11572|Animation
11572|Adventure
11575|Adventure
11575|Comedy
11576|Action
11576|Adventure
11576|Comedy
11576|Crime
11577|Western
11584|Comedy
11584|Romance
11586|Horror
11586|Thriller
11586|Fantasy
11587|Thriller
11587|Horror
11587|Mystery
11589|Adventure
11589|Comedy
11589|War
11590|Drama
11590|Comedy
11592|Comedy
11592|Crime
11592|Horror
11592|Thriller
11595|Thriller
11595|Action
11595|Comedy
11595|Crime
11595|Drama
11596|Horror
11596|Thriller
11596|Mystery
11596|Fantasy
11597|Fantasy
11597|Comedy
11597|Science
11597|Fiction
11600|Drama
11600|War
11601|Horror
11601|Mystery
11601|Thriller
11607|Action
11607|Horror
11607|Thriller
11607|Science
11607|Fiction
11609|Comedy
11609|Adventure
11615|Drama
11615|Thriller
11615|Crime
11618|Horror
11618|Thriller
11618|Fantasy
11618|Mystery
11619|Adventure
11619|Animation
11619|Comedy
11619|Family
11620|Drama
11620|History
11620|Romance
11622|Comedy
11622|Romance
11624|Comedy
11631|Comedy
11631|Romance
11632|Drama
11632|Romance
11633|Animation
11633|Action
11633|Science
11633|Fiction
11635|Comedy
11637|Adventure
11637|Comedy
11637|Family
11637|Romance
11638|Comedy
11638|Romance
11639|Fantasy
11644|Drama
11644|Mystery
11644|Thriller
11645|Action
11645|Drama
11645|History
11646|Adventure
11646|War
11646|Drama
11646|History
11648|Comedy
11648|Romance
11649|Action
11649|Fantasy
11649|Science
11649|Fiction
11649|Adventure
11649|Thriller
11652|Drama
11654|Horror
11654|Thriller
11654|Romance
11658|Action
11658|Adventure
11658|Drama
11658|History
11658|War
11661|Romance
11661|Drama
11661|History
11661|War
11661|Music
11662|Drama
11662|Horror
11662|Science
11662|Fiction
11665|Action
11665|Comedy
11665|Thriller
11667|Action
11667|Adventure
11667|Thriller
11671|Drama
11671|Romance
11674|Comedy
11674|Family
11675|Horror
11675|Thriller
11678|Action
11678|Adventure
11678|Thriller
11679|Action
11679|Adventure
11679|Crime
11679|Drama
11679|Mystery
11679|Thriller
11683|Horror
11684|Comedy
11688|Adventure
11688|Animation
11688|Comedy
11688|Family
11688|Fantasy
11690|Action
11692|Action
11692|Comedy
11692|Science
11692|Fiction
11697|Western
11699|Drama
11699|Crime
11702|Action
11702|Drama
11702|Crime
11702|Thriller
11704|Fantasy
11704|Animation
11704|Drama
11704|Family
11705|Drama
11705|Thriller
11706|Drama
11706|War
11706|Romance
11707|Mystery
11707|Thriller
11707|Crime
11707|Drama
11709|Drama
11709|Romance
11709|History
11770|Action
11770|Comedy
11774|Adventure
11774|Comedy
11774|Family
11775|Crime
11775|Comedy
11775|Romance
11778|Drama
11778|War
11780|Adventure
11797|Horror
11798|Drama
11798|Crime
11802|Animation
11802|Family
11804|Drama
11804|Horror
11804|Thriller
11806|Comedy
11806|Family
11807|Drama
11807|Comedy
11807|Romance
11808|Thriller
11808|Crime
11808|Action
11811|Comedy
11811|Horror
11811|Thriller
11812|Romance
11812|Comedy
11814|Comedy
11814|Romance
11814|Fantasy
11815|Drama
11815|Horror
11815|Science
11815|Fiction
11816|Drama
11823|Comedy
11823|Romance
11825|Comedy
11825|Crime
11829|Comedy
11829|Western
11831|Drama
11831|History
11831|Mystery
11832|Comedy
11832|Drama
11835|Action
11835|Crime
11835|Drama
11835|Thriller
11836|Animation
11836|Comedy
11836|Family
11837|Adventure
11837|Animation
11837|Drama
11843|Comedy
11846|Comedy
11846|Romance
11847|Action
11847|Comedy
11847|Thriller
11849|Action
11849|Adventure
11849|Fantasy
11849|Science
11849|Fiction
11850|Horror
11850|Mystery
11850|Science
11850|Fiction
11850|Thriller
11851|Action
11851|Adventure
11851|Crime
11851|Drama
11851|Mystery
11851|Thriller
11852|Comedy
11852|Fantasy
11853|Action
11853|Adventure
11853|Comedy
11853|Drama
11853|Western
11854|Drama
11854|Romance
11856|Action
11856|Adventure
11856|Comedy
11856|Drama
11858|Comedy
11858|War
11859|Action
